Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,93.910004,96.269997,93.769997,95.680000,88.798775,4175400
2019-01-03,94.790001,95.180000,93.230003,93.430000,87.065483,4776600
2019-01-04,95.370003,98.349998,94.900002,97.639999,90.988693,4637200
2019-01-07,97.769997,98.919998,97.019997,98.169998,91.482605,3289000
2019-01-08,98.690002,99.519997,97.519997,98.650002,91.929886,3227200
2019-01-09,98.739998,99.589996,98.150002,98.830002,92.097618,2954500
2019-01-10,98.449997,98.669998,97.820000,98.260002,91.566460,3523800
2019-01-11,97.879997,98.680000,97.360001,98.550003,91.836678,2770600
2019-01-14,97.760002,99.029999,97.620003,98.440002,91.734200,4120500
2019-01-15,98.610001,98.870003,97.739998,97.989998,91.314865,5795100
2019-01-16,98.940002,99.959999,98.510002,99.410004,92.638130,4701900
2019-01-17,99.410004,100.239998,98.570000,99.489998,92.712662,5693300
2019-01-18,98.190002,100.809998,96.370003,100.480003,93.635223,9872500
2019-01-22,99.849998,100.680000,98.959999,99.830002,93.029510,4699800
2019-01-23,99.930000,100.190002,98.459999,99.709999,92.917679,3585100
2019-01-24,99.690002,100.540001,99.379997,99.720001,92.927010,3415900
2019-01-25,100.430000,101.589996,100.089996,100.769997,93.905464,3488300
2019-01-28,100.050003,100.410004,99.480003,100.379997,93.542015,3185400
2019-01-29,100.940002,101.419998,100.540001,100.959999,94.082527,2827400
2019-01-30,101.089996,102.849998,100.540001,102.669998,95.676048,3501500
2019-01-31,102.000000,102.900002,101.699997,102.699997,95.703995,4302100
2019-02-01,102.410004,103.529999,102.410004,103.059998,96.039467,4727800
2019-02-04,103.040001,103.459999,102.519997,103.419998,96.374947,2578300
2019-02-05,103.629997,104.180000,103.410004,103.900002,96.822258,2231200
2019-02-06,103.849998,105.080002,103.430000,104.959999,97.810043,3595700
2019-02-07,104.059998,104.779999,103.610001,104.389999,97.278870,3857300
2019-02-08,103.730003,104.519997,103.430000,104.519997,97.400024,2581900
2019-02-11,104.949997,105.559998,104.809998,105.410004,98.229378,2653800
2019-02-12,106.269997,107.430000,106.260002,107.000000,99.711082,3238600
2019-02-13,107.550003,108.470001,107.099998,107.559998,100.232933,3182100
2019-02-14,107.000000,107.360001,106.239998,106.620003,99.356956,2385900
2019-02-15,107.330002,108.089996,107.120003,107.379997,100.065193,3882300
2019-02-19,107.050003,107.230003,106.459999,106.500000,99.245140,3692800
2019-02-20,106.570000,107.180000,106.500000,106.779999,99.506065,3840800
2019-02-21,106.739998,106.949997,106.320000,106.610001,99.347656,2566500
2019-02-22,106.980003,107.550003,106.860001,107.440002,100.121124,2256400
2019-02-25,108.199997,108.849998,106.760002,106.930000,99.645859,3333500
2019-02-26,106.669998,107.620003,106.419998,106.940002,99.655174,2548100
2019-02-27,106.860001,107.629997,106.599998,107.419998,100.102463,2393500
2019-02-28,107.220001,108.449997,107.080002,107.739998,100.400658,3295800
2019-03-01,108.400002,109.650002,108.199997,108.900002,101.481651,2682000
2019-03-04,109.559998,110.089996,107.760002,109.000000,101.574844,4053200
2019-03-05,109.029999,109.320000,108.320000,108.849998,101.435043,2685700
2019-03-06,108.930000,109.449997,108.849998,108.980003,101.556198,2616000
